productID,warehouse,date,stockonhand,stockreceived,stockdispatched
62267444,Millerton,2023-01-03,347,16,38
59328227,Cruzville,2023-01-03,345,19,49
31194197,Port Bailey,2023-01-03,125,4,19
96437896,East Kelly,2023-01-03,206,34,40
61496842,South Alec,2023-01-03,361,13,10
45319452,Tranhaven,2023-01-03,411,39,16
21695156,Pearsonstad,2023-01-03,42,49,27
92394611,North Elaine,2023-01-03,251,37,44
77407225,Armstrongshire,2023-01-03,133,43,42
72200453,Lake Michelletown,2023-01-03,344,24,42
56444931,South Kimberlystad,2023-01-03,29,10,32
39085184,Tammybury,2023-01-03,59,32,23
57574779,East Michaelstad,2023-01-03,113,0,14
93816752,Port Robin,2023-01-03,97,45,36
16378142,East Craigbury,2023-01-03,219,13,3
27456227,Brownbury,2023-01-03,479,30,46
95949144,Colefurt,2023-01-03,310,11,5
24557787,Kathleenshire,2023-01-04,473,32,6
31453826,Cynthiahaven,2023-01-04,387,31,22
53194769,East Ryan,2023-01-04,280,23,2
82030923,Mcbrideport,2023-01-04,203,45,19
67236369,New Shawnshire,2023-01-04,163,3,15
75984274,East Lucas,2023-01-04,299,4,46
53432529,Anthonyfort,2023-01-04,339,22,16
91332946,East Kimberlyburgh,2023-01-04,203,38,2
20484268,Scottfurt,2023-01-04,154,39,21
16581755,Port Michaelmouth,2023-01-04,163,48,39
91688017,Lindahaven,2023-01-04,208,10,6
81636422,Graveshaven,2023-01-04,221,12,14
80312516,Williamland,2023-01-04,444,38,37
75422368,East Jamesview,2023-01-04,33,4,13
36500494,Ginaside,2023-01-04,15,43,3
33377627,Lake Janetfort,2023-01-04,222,35,32
53922823,West Mitchellberg,2023-01-04,180,17,31
51344455,Jamesville,2023-01-04,162,37,48
58018240,South Tabitha,2023-01-04,396,46,25
77488853,West Cynthiafort,2023-01-04,215,36,43
83322651,East Stephaniefort,2023-01-04,86,36,17
87326934,Hicksside,2023-01-04,198,22,44
69414990,New Brookeview,2023-01-04,137,3,9
74525472,Gibsonchester,2023-01-04,396,38,27
51323896,Meghanstad,2023-01-04,321,7,8
16773513,Gloverbury,2023-01-04,60,23,38
85293601,Kathyshire,2023-01-04,80,3,17
90507882,Allenbury,2023-01-04,335,14,19
51920258,Comptonview,2023-01-04,390,0,19
32323104,Amyberg,2023-01-04,333,50,28
27857937,Lake Wendy,2023-01-04,46,48,28
64153292,Patelberg,2023-01-04,43,6,34
18889704,Ramirezmouth,2023-01-04,347,44,10
22122462,Ortegaberg,2023-01-04,325,14,29
23245733,Barrontown,2023-01-04,248,11,9
24968913,Port Dianaland,2023-01-04,460,46,2
53008146,Port Staceyfurt,2023-01-04,467,41,23
50364010,East Michaeltown,2023-01-04,124,27,44
54021411,Grimesmouth,2023-01-04,230,5,40
67720690,Lake Charles,2023-01-04,209,3,26
80030833,New Arielton,2023-01-04,346,47,45
98422712,Johnsonbury,2023-01-04,85,31,21
75255625,East Christyborough,2023-01-04,320,34,8
52937194,Madisonland,2023-01-04,368,3,24
79293087,Williambury,2023-01-04,295,32,20
21238967,Jenkinsfort,2023-01-04,409,42,28
53672255,Millerchester,2023-01-04,219,29,6
26062417,South Michaelton,2023-01-04,78,44,47
20209145,Jasonville,2023-01-04,38,49,12
66895386,Davisberg,2023-01-04,261,49,44
52346226,Ashleytown,2023-01-04,130,10,29
43018594,Andreaberg,2023-01-04,301,35,47
44854072,Rodriguezview,2023-01-04,193,21,41
93979875,East Vickiestad,2023-01-04,333,29,8
64586756,North Bernard,2023-01-04,324,28,31
83251846,South Scottbury,2023-01-04,221,49,38
75193170,Andersonmouth,2023-01-04,403,28,3
36503298,Hamiltonmouth,2023-01-04,253,1,48
47128867,West Brandymouth,2023-01-04,63,20,36
99173625,Jeffreyville,2023-01-04,346,14,3
27177924,Brownmouth,2023-01-04,302,19,25
23042655,West Kimberly,2023-01-04,334,33,8
17363217,Brianville,2023-01-04,459,36,25
52110432,Riverschester,2023-01-04,158,20,33
56183206,Lake Elizabeth,2023-01-04,434,11,44
23648198,Jeremyfort,2023-01-04,247,29,20
81342100,South Sabrinaside,2023-01-04,458,30,15
46971431,Sharpfurt,2023-01-04,237,16,45
20443517,Scottfort,2023-01-04,102,15,6
74146526,Lamton,2023-01-04,481,37,2
60164332,Jessehaven,2023-01-04,408,22,46
44826668,Danielsville,2023-01-04,7,50,42
98414013,Kevinberg,2023-01-04,273,6,46
61522316,Foxburgh,2023-01-04,123,32,42
41320852,Browninghaven,2023-01-04,407,11,13
84004718,Susanberg,2023-01-04,80,7,37
83726896,North Kevin,2023-01-04,101,28,41
94495683,East Sarahhaven,2023-01-04,495,10,4
92484741,Normanport,2023-01-04,473,21,7
81303189,Katherineberg,2023-01-04,168,49,33
73560601,West Whitney,2023-01-04,138,41,39
35308493,West Veronicaview,2023-01-04,458,9,20
97174049,Davidbury,2023-01-04,288,40,12
57577207,Lake Shawnside,2023-01-04,318,18,0
41369194,South Victoria,2023-01-04,465,20,35
12107168,Danielville,2023-01-04,1,38,20
27482776,Lake Katrinafort,2023-01-04,320,42,8
95711685,Thompsonmouth,2023-01-04,490,32,36
62274188,New Debraport,2023-01-04,490,14,23
38074047,Burketon,2023-01-04,68,41,47
87859091,New Robert,2023-01-04,283,35,48
36710721,Kochview,2023-01-04,227,42,43
26189500,Angelaton,2023-01-04,405,2,25
83749081,Jeremyville,2023-01-04,451,47,11
91889490,Robinsonview,2023-01-04,445,10,25
41800749,West Marissabury,2023-01-04,98,45,35
73836678,South Melissa,2023-01-04,427,19,28
24180885,Jamiehaven,2023-01-04,138,17,9
39381816,New Jasonberg,2023-01-04,35,33,50
27494158,North Susanville,2023-01-04,357,42,27
46266607,East Erika,2023-01-04,466,3,44
41411741,Johnborough,2023-01-04,374,49,5
14707923,New Joshua,2023-01-04,127,50,33
39414291,Lake Rhonda,2023-01-04,4,20,18
52627607,Robertshire,2023-01-04,80,18,18
12096049,Olsonville,2023-01-04,248,47,2
64258488,West Katherine,2023-01-04,207,36,44
12381489,East Arielside,2023-01-04,471,40,45
23794514,Longshire,2023-01-04,499,48,30
69897469,Goodmanville,2023-01-04,150,27,26
36090818,Williamsfurt,2023-01-04,186,44,16
28551812,South Bradleytown,2023-01-04,240,12,15
45401298,Payneshire,2023-01-04,249,37,25
24467771,Port Joel,2023-01-04,319,12,26
57312547,Lake Matthewborough,2023-01-04,499,19,17
55785654,Gutierrezville,2023-01-04,264,4,16
97236566,Beckberg,2023-01-04,39,36,12
44881444,Moralesburgh,2023-01-04,482,29,24
66317115,New Brendaberg,2023-01-04,338,6,20
92004118,New Anthonymouth,2023-01-04,190,32,17
27013178,Lake Joseland,2023-01-04,52,36,8
50100961,Clarkburgh,2023-01-04,317,4,30
56078737,North Victoriaport,2023-01-04,332,8,41
41352752,Robertsburgh,2023-01-04,403,5,2
48560892,Espinozachester,2023-01-04,308,11,27
41374841,Danielport,2023-01-04,494,24,34
64747487,Ellismouth,2023-01-04,253,0,50
93891638,South Vincentchester,2023-01-04,118,22,10
86209673,South Jameshaven,2023-01-04,10,41,40
55627792,Lopezville,2023-01-04,328,34,6
46588675,East Dustin,2023-01-04,366,30,17
71446606,Shelbyville,2023-01-04,299,4,6
50286403,Floresborough,2023-01-04,236,11,22
34146077,Michaelfort,2023-01-04,15,22,11
18997766,Jameschester,2023-01-04,365,2,2
41908272,West Shaneside,2023-01-04,462,44,32
30120626,West Courtneyville,2023-01-04,159,43,27
66652473,East Sheilaland,2023-01-04,433,1,42
19735518,West Rebeccaville,2023-01-04,488,38,28
84884142,Davidtown,2023-01-04,302,43,50
91284846,Blairville,2023-01-04,452,27,29
42815710,Richardshire,2023-01-04,119,42,36
85717482,Kirkfurt,2023-01-04,377,25,45
72700689,Whitakerton,2023-01-04,453,14,48
32688088,Wilsonstad,2023-01-04,178,16,12
57814296,West Jessicastad,2023-01-04,101,16,12
33979793,Lake Kelly,2023-01-04,264,27,3
78712716,Jameston,2023-01-04,456,17,48
34377141,South Audrey,2023-01-04,86,11,45
70185597,Rivasstad,2023-01-04,376,1,10
96763299,New Tiffany,2023-01-04,138,9,30
31802523,East Joshuashire,2023-01-04,58,31,5
71491068,Lake Lucas,2023-01-04,423,15,50
59149190,East Aaron,2023-01-04,330,45,15
96691961,Elaineside,2023-01-04,301,7,37
39803447,Hernandezside,2023-01-04,296,41,0
14771357,Hopkinsstad,2023-01-04,481,12,2
61151740,Krausehaven,2023-01-04,147,11,49
27405738,Mirandaville,2023-01-04,344,44,4
93417020,Johnathanmouth,2023-01-04,185,35,12
61971293,Lake Courtney,2023-01-04,443,22,29
49250863,South Natalieberg,2023-01-04,66,14,12
72299191,Baileyview,2023-01-04,488,39,6
24527043,Luketon,2023-01-04,248,37,48
51028650,North Melvin,2023-01-04,471,42,6
77648765,Rodriguezstad,2023-01-04,221,42,0
39250452,East Samuelchester,2023-01-04,347,19,40
15914105,Jennifertown,2023-01-04,340,27,47
84018796,Brightbury,2023-01-04,65,33,18
64035607,Suttonfort,2023-01-04,100,8,5
28682811,Thomasberg,2023-01-04,69,28,10
69803638,Michaelstad,2023-01-04,81,43,18
34895830,Wagnerfort,2023-01-04,397,42,0
64662276,South Seanberg,2023-01-04,321,3,35
65818192,New Megan,2023-01-04,230,41,7
10610681,Patrickton,2023-01-04,466,14,10
55052289,Gillview,2023-01-04,126,49,47
29072094,Port Chloeview,2023-01-04,145,20,5
87673760,Leetown,2023-01-04,135,18,30
40550908,North Tara,2023-01-04,169,27,40
61835430,Jayview,2023-01-04,467,48,42
30127786,Thompsonfurt,2023-01-04,189,7,23
44367877,Port Mariamouth,2023-01-04,170,31,5
62267444,New Jameston,2023-01-04,338,2,48
59328227,North Lauren,2023-01-04,185,32,14
31194197,Thomasbury,2023-01-04,313,22,21
96437896,Lake Alice,2023-01-04,136,42,25
61496842,New Rebeccachester,2023-01-04,228,28,33
45319452,North Erik,2023-01-04,480,31,16
21695156,Bentonport,2023-01-04,421,38,33
92394611,Leetown,2023-01-04,379,5,46
77407225,Port Taraburgh,2023-01-04,304,33,35
72200453,Lake Jerryfort,2023-01-04,192,50,9
56444931,Morrisport,2023-01-04,95,19,10
39085184,New Eddie,2023-01-04,287,0,7
57574779,East Elizabethport,2023-01-04,12,42,4
93816752,Riversmouth,2023-01-04,140,44,21
16378142,North Victorside,2023-01-04,295,14,24
27456227,Raymondburgh,2023-01-04,421,17,6
95949144,New Amyport,2023-01-04,249,39,38
24557787,North Christopherberg,2023-01-05,247,19,12
31453826,Isabellatown,2023-01-05,329,44,13
53194769,Shaunview,2023-01-05,185,43,7
82030923,Sarahtown,2023-01-05,404,22,9
67236369,East Alexisstad,2023-01-05,290,20,7
75984274,Lopezside,2023-01-05,139,7,1
53432529,New Alexandra,2023-01-05,249,33,47
91332946,Morrisberg,2023-01-05,386,35,45
20484268,Webbborough,2023-01-05,341,21,19
16581755,Tamaraborough,2023-01-05,43,22,4
91688017,North Brittneytown,2023-01-05,45,6,48
81636422,Danastad,2023-01-05,433,0,36
80312516,Williamport,2023-01-05,395,19,9
75422368,Jameshaven,2023-01-05,185,20,16
36500494,North Kenneth,2023-01-05,294,19,28
33377627,East Robin,2023-01-05,156,31,40
53922823,South Manuel,2023-01-05,20,40,50
51344455,East Lisaland,2023-01-05,187,46,14
58018240,Collinsmouth,2023-01-05,242,3,24
77488853,West Kathleen,2023-01-05,358,46,4
83322651,New Sonya,2023-01-05,184,36,16
87326934,North Christophermouth,2023-01-05,284,29,23
69414990,Reevesmouth,2023-01-05,380,1,4
74525472,East Jamesmouth,2023-01-05,279,41,1
51323896,South Michelleberg,2023-01-05,48,23,9
16773513,Taylorfurt,2023-01-05,92,47,15
85293601,Lake Jennifer,2023-01-05,487,45,0
90507882,East Markton,2023-01-05,189,36,11
51920258,North Edward,2023-01-05,192,5,30
32323104,Jonesport,2023-01-05,328,24,42
27857937,Juliaville,2023-01-05,127,14,27
64153292,Alexatown,2023-01-05,448,50,15
18889704,Jackside,2023-01-05,21,33,32
22122462,East Devinview,2023-01-05,354,41,50
23245733,Shawhaven,2023-01-05,392,46,4
24968913,West Stephanie,2023-01-05,255,26,10
53008146,Chadfurt,2023-01-05,154,41,27
50364010,North Juliaton,2023-01-05,8,23,50
54021411,Raymondville,2023-01-05,63,37,8
67720690,New Samantha,2023-01-05,105,5,21
80030833,Lake William,2023-01-05,419,0,2
98422712,North Carrie,2023-01-05,28,36,18
75255625,Robertshire,2023-01-05,68,3,10
52937194,West Jacqueline,2023-01-05,251,10,17
79293087,Sophiaport,2023-01-05,404,47,28
21238967,North Paulaland,2023-01-05,489,1,40
53672255,Jamesland,2023-01-05,204,41,3
26062417,Mitchellberg,2023-01-05,45,16,38
20209145,New Randy,2023-01-05,7,36,48
66895386,Jeremiahtown,2023-01-05,352,11,13
52346226,East Angela,2023-01-05,236,33,30
43018594,Lake Sharon,2023-01-05,388,29,28
44854072,West Lukechester,2023-01-05,334,42,31
93979875,Drakeland,2023-01-05,435,43,18
64586756,Waltonville,2023-01-05,106,33,6
83251846,Danielville,2023-01-05,479,38,44
75193170,South Ginafort,2023-01-05,233,33,5
36503298,Port Linda,2023-01-05,126,8,48
47128867,Port Teresatown,2023-01-05,451,11,11
99173625,West Joseph,2023-01-05,425,19,41
27177924,Robertsport,2023-01-05,451,1,16
23042655,Littleton,2023-01-05,225,29,22
17363217,South Melissa,2023-01-05,162,18,22
52110432,Jamesshire,2023-01-05,341,8,45
56183206,New Phillipfort,2023-01-05,124,23,29
23648198,Smithstad,2023-01-05,210,41,14
81342100,Melindaburgh,2023-01-05,349,40,12
46971431,Port Mitchellton,2023-01-05,393,26,28
20443517,Savannahstad,2023-01-05,90,47,17
74146526,Jeffreyburgh,2023-01-05,414,46,49
60164332,West Kimberlyshire,2023-01-05,162,16,14
44826668,North Alicia,2023-01-05,338,22,39
98414013,New Rachel,2023-01-05,25,8,11
61522316,Terryton,2023-01-05,345,14,2
41320852,Danielmouth,2023-01-05,458,21,45
84004718,Phillipsburgh,2023-01-05,417,16,38
83726896,Shafferfort,2023-01-05,120,46,0
94495683,Wallacechester,2023-01-05,411,32,47
92484741,Coreymouth,2023-01-05,20,17,39
81303189,Jasonton,2023-01-05,495,46,6
73560601,Smithborough,2023-01-05,117,40,25
35308493,Kerristad,2023-01-05,176,17,5
97174049,Port Vanessaside,2023-01-05,382,46,40
57577207,Stevenport,2023-01-05,217,42,20
41369194,Harmonfort,2023-01-05,241,46,9
12107168,New Anna,2023-01-05,141,14,29
27482776,Tracyfort,2023-01-05,289,45,1
95711685,Lake Thomas,2023-01-05,200,16,8
62274188,New Valerieburgh,2023-01-05,173,21,37
38074047,New Williamshire,2023-01-05,275,3,38
87859091,Josephside,2023-01-05,286,7,20
36710721,West Scottfurt,2023-01-05,58,2,10
26189500,North Carl,2023-01-05,85,30,40
83749081,Codyport,2023-01-05,130,41,28
91889490,East Bryan,2023-01-05,310,32,49
41800749,Priceton,2023-01-05,126,37,36
73836678,Port Sergioport,2023-01-05,217,0,17
24180885,Johntown,2023-01-05,334,26,1
39381816,Timothyborough,2023-01-05,113,41,9
27494158,South Derrickberg,2023-01-05,30,50,26
46266607,Horneville,2023-01-05,206,12,42
41411741,Saraville,2023-01-05,199,24,1
14707923,Brookeside,2023-01-05,367,28,30
39414291,Randyport,2023-01-05,113,32,36
52627607,Lake Brittany,2023-01-05,430,2,16
12096049,Jasonton,2023-01-05,158,39,2
64258488,North Benjamin,2023-01-05,151,40,7
12381489,West Natalie,2023-01-05,352,31,6
23794514,East Jillian,2023-01-05,434,28,17
69897469,New Briannafort,2023-01-05,236,42,42
36090818,East Monica,2023-01-05,117,2,17
28551812,Brandonchester,2023-01-05,393,2,7
45401298,West Andrew,2023-01-05,368,25,43
24467771,Mcdanielborough,2023-01-05,346,16,38
57312547,East Anna,2023-01-05,246,50,22
55785654,Jamesside,2023-01-05,162,33,25
97236566,North Jeffrey,2023-01-05,225,50,34
44881444,North Amyfort,2023-01-05,132,36,29
66317115,Sullivanville,2023-01-05,233,46,13
92004118,Lake Holly,2023-01-05,25,31,35
27013178,Heathermouth,2023-01-05,297,49,8
50100961,Hallhaven,2023-01-05,416,21,8
56078737,East Marioberg,2023-01-05,390,44,7
41352752,Cruzton,2023-01-05,9,15,34
48560892,West Connie,2023-01-05,469,5,22
41374841,North Tiffany,2023-01-05,311,18,6
64747487,South Jacquelineville,2023-01-05,452,50,23
93891638,North Matthew,2023-01-05,239,1,20
86209673,South Rebeccaberg,2023-01-05,388,28,17
55627792,South Timothyburgh,2023-01-05,260,8,31
46588675,Anitashire,2023-01-05,409,22,39
71446606,West Michellemouth,2023-01-05,204,22,35
50286403,Johnsontown,2023-01-05,198,6,7
34146077,Port Barbara,2023-01-05,256,21,19
18997766,Pamelastad,2023-01-05,416,28,27
41908272,East Brandyland,2023-01-05,169,36,2
30120626,Kramershire,2023-01-05,498,16,20
66652473,New Aliciamouth,2023-01-05,86,15,10
19735518,New Davidhaven,2023-01-05,278,22,0
84884142,Matthewstown,2023-01-05,92,31,38
91284846,South Daniel,2023-01-05,430,43,19
42815710,Ethanburgh,2023-01-05,460,7,29
85717482,South Bridgetfort,2023-01-05,392,17,8
72700689,Lake Jerry,2023-01-05,27,6,1
32688088,North Toni,2023-01-05,192,33,26
57814296,East Ryanbury,2023-01-05,274,6,42
33979793,North Stacychester,2023-01-05,3,9,43
78712716,Lake Sheenahaven,2023-01-05,68,43,3
34377141,Hallhaven,2023-01-05,320,34,48
70185597,Mooremouth,2023-01-05,395,12,15
96763299,Travisland,2023-01-05,127,41,48
31802523,Seanshire,2023-01-05,279,17,34
71491068,West Kelsey,2023-01-05,355,31,20
59149190,Andersonburgh,2023-01-05,183,26,10
96691961,Lawrencechester,2023-01-05,194,25,31
39803447,Edwardport,2023-01-05,329,33,29
14771357,Juanshire,2023-01-05,277,11,4
61151740,Stephaniehaven,2023-01-05,143,36,18
27405738,Port Natalieberg,2023-01-05,305,14,21
93417020,Lake Ernestbury,2023-01-05,125,13,30
61971293,West Kevin,2023-01-05,310,26,33
49250863,Coxside,2023-01-05,148,46,49
72299191,North Benjamin,2023-01-05,385,39,18
24527043,East Anthony,2023-01-05,231,33,46
51028650,New Rubenbury,2023-01-05,314,48,6
77648765,Nicolemouth,2023-01-05,345,49,43
39250452,Allenmouth,2023-01-05,188,35,19
15914105,Port Deanna,2023-01-05,88,38,12
84018796,New Gregoryside,2023-01-05,98,33,5
64035607,West Justinchester,2023-01-05,306,19,48
28682811,East Melaniebury,2023-01-05,140,38,19
69803638,Markport,2023-01-05,115,20,20
34895830,South Jim,2023-01-05,144,27,8
64662276,Zacharyland,2023-01-05,390,4,39
65818192,Lake Markland,2023-01-05,413,6,0
10610681,East Kevin,2023-01-05,395,3,44
55052289,South Charlesshire,2023-01-05,432,42,41
29072094,Barajasside,2023-01-05,229,17,23
87673760,South Meghan,2023-01-05,331,9,34
40550908,South Leroy,2023-01-05,110,32,32
61835430,North Garymouth,2023-01-05,312,34,31
30127786,South Samanthafurt,2023-01-05,30,13,21
44367877,Jonesstad,2023-01-05,301,20,11
62267444,West Theodoreberg,2023-01-05,123,1,21
59328227,Port Jennifer,2023-01-05,192,29,15
31194197,Jonesborough,2023-01-05,149,47,31
96437896,Mcphersonfurt,2023-01-05,424,17,3
61496842,Lake Michelle,2023-01-05,174,44,32
45319452,North Monica,2023-01-05,354,2,35
21695156,North Briantown,2023-01-05,77,9,49
92394611,North Zacharychester,2023-01-05,46,0,6
77407225,Port Jamesfurt,2023-01-05,480,4,33
72200453,Goodwinmouth,2023-01-05,254,12,10
56444931,Cookberg,2023-01-05,2,20,40
39085184,New Damonfurt,2023-01-05,37,10,39
57574779,Hicksburgh,2023-01-05,386,0,34
93816752,South Stephanieville,2023-01-05,188,7,14
16378142,East Jonathanside,2023-01-05,163,46,39
27456227,Smithborough,2023-01-05,370,31,47
95949144,New Jerrystad,2023-01-05,222,2,49
24557787,New Josephstad,2023-01-06,98,42,38
31453826,North Josephton,2023-01-06,276,4,8
53194769,New Veronicaport,2023-01-06,344,48,48
82030923,West John,2023-01-06,271,18,2
67236369,Tristanbury,2023-01-06,369,0,47
75984274,Jasonborough,2023-01-06,254,13,9
53432529,Andersonmouth,2023-01-06,390,47,0
91332946,Mosshaven,2023-01-06,356,43,40
20484268,Alantown,2023-01-06,479,19,9
16581755,South Meganshire,2023-01-06,243,4,4
91688017,North Megan,2023-01-06,420,6,43
81636422,Staceyberg,2023-01-06,156,43,20
80312516,West Thomaschester,2023-01-06,432,36,4
75422368,West Alexis,2023-01-06,123,4,37
36500494,Blackmouth,2023-01-06,89,11,8
33377627,Ruiztown,2023-01-06,153,44,16
53922823,Jessicatown,2023-01-06,446,3,47
51344455,East Joshuamouth,2023-01-06,444,19,7
58018240,Lake Trevorfurt,2023-01-06,342,42,25
77488853,Williamshire,2023-01-06,356,14,41
83322651,Leonardburgh,2023-01-06,408,10,47
87326934,Port Vincentchester,2023-01-06,426,8,37
69414990,West Lindatown,2023-01-06,200,39,20
74525472,South Randall,2023-01-06,147,20,30
51323896,New Peggy,2023-01-06,189,7,42
16773513,West Brian,2023-01-06,149,21,32
85293601,Kristinburgh,2023-01-06,73,17,28
90507882,Harrisonfurt,2023-01-06,113,31,20
51920258,Christianchester,2023-01-06,409,2,25
32323104,Aaronborough,2023-01-06,250,18,15
27857937,Rileyview,2023-01-06,239,14,18
64153292,Lake Mary,2023-01-06,401,18,40
18889704,Lake Jimmyberg,2023-01-06,46,11,18
22122462,Tinaside,2023-01-06,47,30,34
23245733,North Rodney,2023-01-06,396,20,30
24968913,Cummingsland,2023-01-06,156,11,36
53008146,Kimberlymouth,2023-01-06,252,44,31
50364010,Port Gabrielmouth,2023-01-06,195,47,25
54021411,Port Mary,2023-01-06,93,43,3
67720690,Ruizville,2023-01-06,419,39,33
80030833,Camachomouth,2023-01-06,145,6,14
98422712,Johnsonborough,2023-01-06,191,43,48
75255625,Erinview,2023-01-06,63,43,32
52937194,Nicoleberg,2023-01-06,228,7,33
79293087,East Michaelmouth,2023-01-06,307,5,26
21238967,New Ashleetown,2023-01-06,463,30,48
53672255,Christianmouth,2023-01-06,131,38,17
26062417,Stevenville,2023-01-06,373,24,15
20209145,Lake Jackfort,2023-01-06,363,43,41
66895386,North Richard,2023-01-06,449,3,39
52346226,East Janet,2023-01-06,98,19,1
43018594,Port Aliciastad,2023-01-06,446,26,7
44854072,North Donaldchester,2023-01-06,199,15,48
93979875,North Davidstad,2023-01-06,472,15,38
64586756,South Amanda,2023-01-06,67,23,26
83251846,North Briana,2023-01-06,244,37,47
75193170,Port Jasonburgh,2023-01-06,102,40,14
36503298,South Stephaniefort,2023-01-06,107,31,4
47128867,Burnston,2023-01-06,304,30,38
