Sales_ID,Date,Product_Name,Quantity_Sold,Sales_Amount
1805,2023-02-16,interest Snack,5,865
1806,2023-11-21,act LawnGreen Cream,9,981
1807,2023-03-19,expect Candy,3,312
1809,2023-05-17,much Bakery Item,1,96
1810,2023-10-23,design Bakery Item,9,1737
1812,2023-09-03,doctor Bakery Item,10,1150
1813,2023-03-21,hot Candy,4,300
1815,2023-01-28,WhiteSmoke baby Drink,6,1050
1817,2023-09-22,few Bakery Item,2,258
1818,2023-06-13,goal Bakery Item,10,350
1819,2023-03-16,soldier Cereal,7,1127
1820,2023-12-24,country Candy,4,108
1821,2023-11-29,budget Bakery Item,3,162
1822,2023-02-26,southern Bakery Item,8,1280
1823,2023-04-30,Lavender world Drink,3,528
1824,2023-01-29,positive Cereal,5,380
1828,2023-11-12,level Bakery Item,7,665
1829,2023-03-04,available PaleVioletRed Cream,5,265
1830,2023-12-27,suggest Dairy,7,756
1831,2023-11-30,condition Dairy,5,430
1833,2023-07-03,item Gold Cream,10,790
1835,2023-09-13,LightCoral young Drink,8,256
1836,2023-06-10,LightBlue program Drink,3,507
1837,2023-10-09,like Frozen wear,1,135
1838,2023-03-29,they Pet turn,10,1590
1839,2023-10-19,drug Snack,7,1092
1841,2023-02-01,while Dairy,3,561
1843,2023-09-09,media Dairy,9,180
1844,2023-03-29,this Snack,9,531
1845,2023-02-08,if Pet owner,1,22
1846,2023-05-08,soldier Cereal,5,615
1847,2023-02-23,Lavender happy Drink,10,1650
1848,2023-11-28,like Frozen wear,2,70
1850,2023-09-10,act LawnGreen Cream,8,1360
1851,2023-12-29,simply Orchid Cream,9,1773
1852,2023-12-04,environmental Bakery Item,4,592
1853,2023-04-27,cultural Pet list,8,1120
1854,2023-05-26,able Frozen walk,10,1440
1858,2023-04-01,BlueViolet forward Drink,8,1464
1860,2023-03-05,DeepSkyBlue eye Drink,5,250
1861,2023-11-10,WhiteSmoke baby Drink,7,406
1862,2023-06-23,ten Bakery Item,1,120
1863,2023-03-17,figure Snack,8,1320
1864,2023-08-26,Turquoise of Drink,9,1107
1865,2023-01-03,level Bakery Item,6,384
1866,2023-06-03,interview Frozen add,5,780
1867,2023-03-06,Lavender happy Drink,3,225
1869,2023-02-23,laugh Dairy,9,1467
1870,2023-01-01,class Bakery Item,10,1410
1871,2023-08-31,the Pet none,6,66
1872,2023-06-21,big Candy,3,60
1877,2023-01-03,us Cereal,6,732
1879,2023-04-29,MediumPurple water Drink,3,135
1880,2023-10-26,change Cereal,2,336
1881,2023-05-24,natural Snack,6,708
1883,2023-02-10,item Gold Cream,8,1168
1884,2023-05-12,star Cereal,6,714
1885,2023-04-18,Lavender director Cleaner,6,804
1888,2023-12-13,rest Candy,8,1232
1889,2023-06-22,this Snack,6,1008
1892,2023-10-02,PeachPuff sign Drink,6,1044
1894,2023-12-22,DarkRed project Cleaner,9,1242
1895,2023-10-25,SaddleBrown according Drink,3,48
1896,2023-05-22,themselves Cyan Cream,5,75
1897,2023-04-29,bad Cereal,3,195
1898,2023-06-10,attack Candy,10,700
1899,2023-05-06,attack Candy,10,1270
1900,2023-03-24,this Snack,10,100
1901,2023-06-27,across Cereal,9,864
1902,2023-12-06,your Pet forward,1,161
1903,2023-10-16,order Frozen two,3,177
1904,2023-03-11,but Pet have,7,770
1905,2023-07-14,set LawnGreen Cream,4,120
1906,2023-04-06,bit Snack,4,48
1907,2023-12-20,east Candy,1,103
1908,2023-07-01,only Frozen each,3,174
1910,2023-06-21,yourself Cereal,6,276
1912,2023-09-09,heavy Snack,5,320
1913,2023-09-30,Moccasin challenge Drink,1,188
1915,2023-10-08,yourself Cereal,9,810
1916,2023-09-22,although Pet husband,5,120
1918,2023-01-08,almost Dairy,2,246
1920,2023-05-12,southern Bakery Item,9,1782
1922,2023-09-01,hour Snack,2,280
1924,2023-10-13,much Bakery Item,5,155
1925,2023-07-25,reflect Cereal,4,592
1926,2023-03-12,ten Bakery Item,2,270
1927,2023-07-30,but Pet have,5,940
1929,2023-10-10,soldier Cereal,1,15
1930,2023-09-21,Aqua whose Drink,9,1602
1931,2023-12-06,big Candy,3,339
1932,2023-02-04,experience Frozen key,1,49
1934,2023-06-08,take Candy,2,128
1935,2023-02-01,your Pet forward,1,84
1937,2023-01-09,usually Frozen recent,7,959
1939,2023-06-19,increase Bakery Item,2,112
1940,2023-02-18,lead Pet stay,6,234
1941,2023-08-01,available PaleVioletRed Cream,2,344
1943,2023-01-18,whole Snack,10,490
1944,2023-02-21,few Bakery Item,2,174
1946,2023-07-07,man CornflowerBlue Cream,9,585
1947,2023-07-20,trip Dairy,8,1584
1948,2023-09-16,Magenta share Cleaner,2,136
1949,2023-06-02,word Pet often,1,125
1950,2023-09-13,interview Frozen add,3,129
1951,2023-06-04,like Frozen wear,3,258
1952,2023-10-09,Sienna suggest Drink,9,1305
1953,2023-06-02,Sienna respond Drink,4,336
1954,2023-08-09,Magenta share Cleaner,7,1239
1957,2023-10-25,OrangeRed challenge Drink,8,448
1958,2023-10-24,Lavender world Drink,8,1112
1959,2023-03-30,Thistle institution Cleaner,3,102
1960,2023-01-01,media Dairy,1,140
1961,2023-01-25,across Cereal,9,837
1962,2023-07-29,language Frozen that,9,1098
1965,2023-12-31,attack Candy,5,65
1967,2023-10-31,movie Bakery Item,2,110
1969,2023-10-01,much Bakery Item,3,513
1970,2023-08-17,they Dairy,10,800
1972,2023-08-26,customer Snack,2,140
1973,2023-09-23,hour Snack,6,396
1975,2023-12-19,staff Candy,7,693
1976,2023-12-11,office Pet carry,1,108
1977,2023-03-17,time Candy,4,636
1978,2023-03-22,ok Bakery Item,8,528
1979,2023-08-11,Chartreuse record Drink,10,650
1980,2023-10-11,order Frozen two,2,230
1981,2023-12-20,word Pet often,7,854
1982,2023-10-01,DarkSalmon system Drink,10,240
1983,2023-04-24,time Candy,2,58
1984,2023-11-25,office Pet carry,7,1232
1985,2023-08-10,goal Bakery Item,1,167
1986,2023-01-01,Thistle institution Cleaner,10,1970
1987,2023-10-03,BlueViolet forward Drink,4,616
1991,2023-06-14,attack Candy,9,171
1992,2023-02-03,property Cereal,2,142
1993,2023-07-25,PeachPuff sign Drink,4,344
1994,2023-04-30,DarkBlue cold Cleaner,8,816
1995,2023-10-23,figure Snack,6,210
1996,2023-07-19,laugh Dairy,9,1395
1997,2023-07-18,change Cereal,4,196
1998,2023-07-11,participant MistyRose Cream,8,152
1999,2023-02-20,others Frozen turn,2,118
2000,2023-10-14,this Snack,10,360
2001,2023-05-12,DarkSalmon system Drink,2,116
2002,2023-08-28,southern Bakery Item,3,435
2003,2023-01-04,star Pet stand,8,632
2004,2023-12-11,much Bakery Item,3,117
2005,2023-08-05,Lime talk Cleaner,3,96
2006,2023-09-08,property Cereal,2,114
2007,2023-04-29,DarkGoldenRod your Drink,6,1170
2008,2023-01-15,establish Cereal,10,1230
2009,2023-05-28,measure DarkViolet Cream,1,101
2011,2023-01-12,similar Candy,7,77
2013,2023-02-19,customer Snack,2,386
2014,2023-10-06,act LawnGreen Cream,1,166
2015,2023-07-06,drug Snack,6,966
2016,2023-12-19,this Snack,8,816
2017,2023-11-16,LightPink find Cleaner,2,122
2018,2023-04-07,yourself Cereal,5,945
2019,2023-08-17,smile Cereal,7,112
2021,2023-07-21,DarkSalmon system Drink,3,279
2022,2023-08-27,director Frozen site,8,1416
2023,2023-05-07,cultural Pet list,1,128
2024,2023-10-20,Purple will Cleaner,9,855
2025,2023-12-08,language Frozen that,5,930
2026,2023-01-15,may Dairy,4,660
2027,2023-09-13,only Frozen each,7,322
2028,2023-05-27,director Frozen site,1,123
2029,2023-01-24,level Bakery Item,1,142
2030,2023-05-15,yourself Cereal,2,194
2031,2023-04-28,DarkRed project Cleaner,2,364
2032,2023-03-24,they Dairy,6,66
2034,2023-02-06,take Candy,10,1560
2035,2023-04-14,design Bakery Item,8,872
2039,2023-07-19,catch Pet music,9,252
2040,2023-06-23,condition Dairy,5,890
2041,2023-02-28,laugh Dairy,10,1110
2042,2023-10-10,DodgerBlue not Drink,7,1400
2043,2023-04-13,particular Candy,4,380
2045,2023-10-06,trip Dairy,7,539
2046,2023-05-28,all Bakery Item,2,246
2047,2023-11-30,consumer Bakery Item,4,364
2048,2023-02-25,although Pet husband,9,1035
2049,2023-02-24,LightCyan share Drink,3,267
2050,2023-11-11,word Pet often,8,424
2051,2023-04-21,Moccasin challenge Drink,8,1352
2052,2023-11-16,LightCoral young Drink,4,704
2055,2023-07-24,star Pet sometimes,10,1210
2056,2023-12-30,GoldenRod during Cleaner,5,580
2057,2023-02-25,goal Bakery Item,6,666
2058,2023-11-29,Chartreuse record Drink,5,420
2059,2023-06-01,take Candy,1,62
2060,2023-08-28,along HoneyDew Cream,8,1280
2061,2023-08-08,life DarkSalmon Cream,2,148
2064,2023-11-19,LightPink find Cleaner,3,63
2065,2023-10-10,represent Snack,6,144
2067,2023-11-20,similar Snack,1,35
2068,2023-12-07,security Pet police,8,112
2070,2023-11-10,the Pet none,9,1755
2071,2023-08-08,land Snack,7,735
2072,2023-10-03,option Dairy,9,477
2074,2023-07-04,stage Frozen century,1,29
2075,2023-06-17,every Pet dinner,5,935
2076,2023-11-12,wrong Pet money,6,840
2078,2023-04-09,through Snack,3,255
2079,2023-12-11,southern Bakery Item,10,130
2080,2023-04-13,class Bakery Item,5,575
2081,2023-08-26,experience Frozen key,2,286
2082,2023-10-17,property Cereal,9,990
2084,2023-02-23,every Pet dinner,8,328
2085,2023-02-25,stage Frozen century,6,1164
2088,2023-06-03,every Pet dinner,2,236
2090,2023-07-27,other Snack,8,1248
2091,2023-01-08,much Bakery Item,4,588
2092,2023-09-16,drug Snack,2,154
2093,2023-05-07,across Cereal,10,1210
2094,2023-05-17,security Pet police,8,136
2095,2023-08-14,reflect Cereal,3,270
2097,2023-09-19,increase Bakery Item,3,459
2099,2023-08-10,consumer Bakery Item,5,605
2100,2023-04-16,drug Snack,4,96
2101,2023-09-13,director Frozen site,10,1220
2102,2023-01-04,few Bakery Item,8,456
2106,2023-05-02,forward Candy,4,624
2107,2023-07-31,customer Snack,2,356
2108,2023-08-03,although Pet husband,3,405
2109,2023-02-27,simply Orchid Cream,6,1182
2111,2023-09-12,time Candy,3,318
2112,2023-07-10,rest Candy,2,316
2114,2023-04-02,BlueViolet forward Drink,7,854
2115,2023-03-11,DarkGoldenRod wish Drink,9,612
2116,2023-08-04,wrong Pet money,9,90
2118,2023-11-04,pattern Pet service,10,1890
2120,2023-06-10,across Cereal,5,640
2121,2023-09-30,director Frozen site,2,198
2124,2023-01-04,guess Pet who,1,176
2125,2023-11-28,hour Snack,6,918
2126,2023-05-23,Sienna suggest Drink,1,197
2128,2023-02-18,option Dairy,1,24
2129,2023-06-04,expect Candy,3,93
2131,2023-03-07,GoldenRod during Cleaner,2,142
2132,2023-05-29,while Dairy,3,471
2133,2023-10-30,position Bakery Item,2,394
2134,2023-06-02,cost Cereal,4,392
2135,2023-10-15,SlateGray safe Cleaner,4,448
2137,2023-05-06,SaddleBrown according Drink,5,725
2138,2023-08-17,OrangeRed challenge Drink,5,290
2139,2023-09-30,consumer Bakery Item,6,1008
2141,2023-05-02,language Frozen that,5,600
2142,2023-05-28,item Gold Cream,1,67
2143,2023-04-17,experience Frozen key,5,920
2144,2023-11-02,get Dairy,9,1260
2145,2023-06-12,environment Snack,3,123
2146,2023-05-27,those Frozen finish,1,193
2147,2023-03-14,across Cereal,6,486
2148,2023-11-21,manage Candy,3,519
2149,2023-01-27,ok Bakery Item,5,515
2151,2023-01-14,SaddleBrown according Drink,3,462
2152,2023-05-21,item Gold Cream,10,750
2153,2023-02-01,guess Pet who,2,376
2154,2023-09-16,DeepSkyBlue eye Drink,2,68
2155,2023-11-19,other Snack,4,316
2156,2023-02-26,attack Candy,2,82
2157,2023-03-18,goal Bakery Item,4,692
2159,2023-06-23,bit Snack,9,1458
2162,2023-09-19,while Dairy,10,1060
2163,2023-04-12,Sienna respond Drink,6,102
2164,2023-06-09,LightBlue program Drink,1,151
2166,2023-04-02,Sienna suggest Drink,9,1260
2167,2023-12-03,college Bakery Item,8,1552
2169,2023-06-10,forward Candy,2,382
2171,2023-10-15,almost Dairy,9,1269
2172,2023-05-24,design Bakery Item,1,43
2176,2023-08-08,only Frozen each,6,108
2179,2023-03-10,good Frozen tax,9,1548
2180,2023-03-31,along HoneyDew Cream,1,151
2182,2023-06-01,but Pet have,7,742
2183,2023-03-08,soldier Cereal,6,480
2184,2023-08-26,drug Snack,3,57
2185,2023-03-11,painting Bakery Item,3,441
2187,2023-10-15,technology Snack,6,618
2188,2023-08-15,movie Bakery Item,9,855
2189,2023-02-27,owner Snack,3,453
2190,2023-05-22,stage Frozen century,4,60
2191,2023-11-16,this Snack,5,420
2192,2023-05-31,particular Candy,9,1080
2195,2023-07-15,college Bakery Item,3,42
2197,2023-07-26,this Snack,4,172
2198,2023-07-16,language Frozen that,5,80
2200,2023-01-24,all Bakery Item,9,513
2203,2023-04-10,available PaleVioletRed Cream,2,22
2205,2023-12-22,respond Bakery Item,2,372
2206,2023-04-29,pattern Pet service,6,1140
2207,2023-05-11,it Cereal,5,260
2208,2023-08-18,DarkGoldenRod wish Drink,2,240
2209,2023-02-14,cultural Pet list,7,245
2210,2023-08-01,DarkRed project Cleaner,4,784
2211,2023-02-16,through Snack,9,252
2212,2023-09-05,available PaleVioletRed Cream,2,378
2214,2023-01-09,available PaleVioletRed Cream,3,321
2215,2023-08-18,through Snack,5,645
2216,2023-01-23,set LawnGreen Cream,1,85
2217,2023-12-29,every Pet dinner,8,384
2218,2023-12-25,us Cereal,10,1620
2219,2023-03-30,movie Bakery Item,6,198
2220,2023-08-10,Lavender director Cleaner,4,108
2221,2023-04-18,point Frozen grow,7,1113
2223,2023-06-24,able Frozen walk,3,282
2224,2023-03-18,represent Snack,5,770
2225,2023-06-24,this Snack,9,1557
2226,2023-07-09,level Bakery Item,5,670
2228,2023-03-09,star Cereal,10,1180
2229,2023-07-13,level Bakery Item,5,730
2230,2023-11-23,experience Frozen key,2,304
2231,2023-02-19,LightPink find Cleaner,1,144
2232,2023-07-03,hour Snack,9,369
2234,2023-12-08,never Cereal,3,582
2235,2023-08-09,southern Bakery Item,6,396
2236,2023-06-20,MediumPurple water Drink,8,1496
2237,2023-03-12,available PaleVioletRed Cream,7,280
2238,2023-02-19,environmental Bakery Item,8,560
2239,2023-03-14,trip Dairy,5,745
2240,2023-10-10,good Frozen tax,9,567
2241,2023-07-05,guess Pet who,8,712
2242,2023-11-04,media Dairy,1,23
2243,2023-04-22,available PaleVioletRed Cream,10,1130
2244,2023-01-16,LightPink find Cleaner,5,770
2245,2023-08-30,her Cereal,1,188
2247,2023-07-31,man CornflowerBlue Cream,7,1162
2248,2023-04-26,whatever Dairy,2,252
2249,2023-01-10,act LawnGreen Cream,1,82
2250,2023-02-27,technology Snack,9,1647
2252,2023-10-01,guess Snack,6,126
2253,2023-04-24,fall Bakery Item,8,672
2254,2023-10-11,rest Candy,1,110
2256,2023-12-12,set LawnGreen Cream,10,1820
2257,2023-07-20,those Frozen finish,4,428
2258,2023-04-11,get Dairy,1,70
2259,2023-12-27,across Cereal,6,828
2260,2023-06-03,of Candy,10,1350
2261,2023-10-22,customer Snack,6,390
2263,2023-11-15,mind Pet reason,10,1200
2264,2023-07-17,ten Bakery Item,2,400
2265,2023-03-15,similar Candy,1,160
2266,2023-01-18,if Pet owner,2,172
2267,2023-12-04,point Frozen grow,8,368
2269,2023-11-22,her Cereal,9,1539
2270,2023-03-24,along HoneyDew Cream,3,186
2271,2023-05-20,get Dairy,5,65
2272,2023-08-14,land Snack,4,220
2273,2023-06-06,GoldenRod during Cleaner,8,152
2275,2023-08-13,class Bakery Item,5,975
2276,2023-07-23,never Cereal,3,522
2278,2023-10-20,cultural Pet list,2,322
2279,2023-07-19,OrangeRed challenge Drink,8,808
2280,2023-10-30,of Candy,9,1116
2281,2023-06-13,prevent Bakery Item,8,1384
2282,2023-12-14,DarkRed project Cleaner,9,936
2283,2023-11-26,buy Pet car,8,192
2284,2023-03-25,owner Snack,2,146
2285,2023-10-09,attack Candy,9,477
2286,2023-11-05,Lavender director Cleaner,2,148
2288,2023-01-19,security Pet police,4,636
2289,2023-06-11,cost Cereal,10,1410
2291,2023-07-01,subject Bakery Item,2,216
2292,2023-06-21,LightBlue program Drink,7,1204
2293,2023-08-23,fall Bakery Item,9,621
2294,2023-03-14,poor MediumTurquoise Cream,8,1008
2295,2023-10-06,only Frozen each,1,70
2298,2023-04-08,suggest Pet production,4,592
2300,2023-03-01,Aqua whose Drink,10,1610
2301,2023-07-06,improve Beige Cream,3,471
2302,2023-03-11,simply Orchid Cream,5,110
2303,2023-03-21,DarkBlue cold Cleaner,2,144
2305,2023-12-14,option Dairy,1,120
2306,2023-08-01,goal Bakery Item,3,129
2307,2023-03-10,those Frozen finish,6,204
2309,2023-03-18,bit Snack,8,1144
2310,2023-03-24,Aqua whose Drink,10,660
2311,2023-01-21,Moccasin challenge Drink,8,544
2313,2023-04-10,LightCoral young Drink,8,1320
2315,2023-10-11,simply Orchid Cream,5,780
2317,2023-02-01,rest Candy,5,865
2318,2023-07-31,design Bakery Item,7,1267
2319,2023-01-18,they Pet turn,8,328
2321,2023-08-20,expect Candy,2,194
2324,2023-06-28,and Pet low,1,189
2326,2023-08-05,buy Pet car,1,192
2327,2023-02-26,word Pet often,8,504
2328,2023-08-24,office Pet carry,3,486
2329,2023-09-30,college Bakery Item,1,159
2331,2023-12-14,heavy Snack,6,780
2332,2023-07-18,fall Bakery Item,7,1372
2333,2023-08-19,DeepSkyBlue eye Drink,3,324
2337,2023-10-29,measure DarkViolet Cream,8,280
2339,2023-03-28,themselves Cyan Cream,4,460
2340,2023-09-16,interview Frozen add,3,498
2341,2023-12-16,her Cereal,7,210
2343,2023-03-12,word Pet often,10,1270
2344,2023-10-09,practice Pet church,4,52
2345,2023-02-02,figure Snack,9,1098
2346,2023-10-29,represent Snack,9,1548
2347,2023-05-21,measure DarkViolet Cream,6,600
2349,2023-05-14,Aqua whose Drink,3,486
2350,2023-09-01,guess Pet who,6,912
2351,2023-04-20,perform Snack,1,64
2352,2023-11-04,LightCoral young Drink,1,193
2354,2023-11-30,together Snack,4,560
2355,2023-01-22,goal Bakery Item,3,222
2356,2023-03-18,man CornflowerBlue Cream,5,330
2357,2023-03-15,media Dairy,10,1750
2358,2023-11-24,middle Snack,5,150
2359,2023-06-04,doctor Bakery Item,2,272
2361,2023-06-27,heavy Snack,1,59
2362,2023-12-18,fast DarkOliveGreen Cream,9,1575
2363,2023-08-12,available PaleVioletRed Cream,5,620
2364,2023-01-23,land Snack,5,980
2366,2023-12-10,bad Cereal,3,531
2367,2023-09-03,usually Frozen recent,8,1184
2368,2023-07-26,good Frozen tax,1,89
2369,2023-04-08,drug Snack,6,786
2371,2023-08-26,manage Candy,6,708
2372,2023-10-22,natural Snack,1,186
2373,2023-08-14,those Frozen finish,10,990
2374,2023-01-02,Sienna suggest Drink,3,426
2375,2023-07-27,practice Pet church,5,750
2376,2023-03-17,budget Bakery Item,9,1287
2377,2023-06-06,like Frozen wear,7,70
2378,2023-01-21,thing Bakery Item,6,1074
2380,2023-05-06,management Bakery Item,6,390
2381,2023-03-24,those Frozen finish,3,522
2382,2023-08-15,fall Bakery Item,3,366
2384,2023-01-31,heavy Snack,6,270
2387,2023-11-19,across Cereal,7,1316
2388,2023-03-17,star Pet stand,9,189
2389,2023-03-11,set LawnGreen Cream,8,1200
2390,2023-06-08,east Candy,3,291
2391,2023-02-25,country Candy,8,1376
2392,2023-02-12,whatever Dairy,3,174
2393,2023-03-06,order Frozen two,8,808
2394,2023-11-29,worry Candy,2,340
2395,2023-09-01,customer Snack,2,210
2399,2023-05-25,similar Candy,9,243
2400,2023-09-15,LightCoral young Drink,6,1152
2401,2023-12-23,college Bakery Item,9,837
2402,2023-03-12,smile Cereal,1,200
2403,2023-05-23,drug Snack,9,1422
2404,2023-05-28,land Snack,5,405
2405,2023-09-01,your Pet forward,10,420
2406,2023-04-19,together Snack,3,117
2407,2023-01-31,guess Snack,4,172
2408,2023-11-19,few Bakery Item,9,1557
2409,2023-05-16,PaleGoldenRod find Drink,6,594
2410,2023-01-05,similar Candy,7,917
2412,2023-09-02,LightCoral young Drink,5,735
2413,2023-10-12,figure Snack,7,224
2414,2023-01-31,she Bakery Item,3,189
2415,2023-05-30,OrangeRed challenge Drink,1,143
2416,2023-11-02,guess Turquoise Cream,9,1755
2417,2023-03-01,she Bakery Item,4,672
2418,2023-01-03,position Bakery Item,8,952
2420,2023-12-10,course Bakery Item,10,700
2421,2023-04-27,take Candy,6,216
2422,2023-05-09,LightCoral young Drink,7,1358
2425,2023-09-26,much Bakery Item,7,938
2427,2023-10-30,like Frozen wear,1,152
2428,2023-11-17,LightPink find Cleaner,10,260
2429,2023-03-15,environment Snack,3,414
2430,2023-02-01,Aqua whose Drink,6,288
2431,2023-04-01,few Bakery Item,6,276
2432,2023-08-30,DarkSalmon system Drink,1,52
2433,2023-01-07,others Frozen turn,2,234
2437,2023-04-04,worry Candy,4,412
2438,2023-05-08,man CornflowerBlue Cream,5,570
2440,2023-08-13,word Pet often,2,286
2441,2023-07-15,guess Pet who,8,632
2443,2023-05-29,almost Dairy,7,1197
2444,2023-07-31,either Frozen plan,5,930
2446,2023-07-10,MediumPurple water Drink,2,36
2447,2023-10-31,Aqua whose Drink,5,490
2450,2023-08-29,poor MediumTurquoise Cream,5,470
2451,2023-12-26,get Dairy,7,952
2452,2023-04-19,phone Dairy,8,784
2453,2023-01-17,together Snack,8,888
2454,2023-12-29,suggest Dairy,3,312
2458,2023-11-03,time Candy,4,756
2460,2023-05-01,Turquoise of Drink,1,69
2462,2023-06-08,guess Turquoise Cream,10,1520
2463,2023-07-28,reality Dairy,7,1316
2464,2023-03-12,it Snack,1,112
2465,2023-11-10,stage Frozen century,1,150
2466,2023-10-15,rest Candy,3,30
2468,2023-05-16,catch Pet music,1,28
2469,2023-01-23,item Gold Cream,3,396
2470,2023-12-01,technology Snack,8,1000
2471,2023-08-12,Turquoise of Drink,5,340
2473,2023-12-14,idea Pet remain,8,936
2475,2023-10-07,SlateGray safe Cleaner,2,278
2476,2023-04-23,smile Cereal,7,1092
2478,2023-01-28,lead Pet stay,4,796
2479,2023-08-18,customer Snack,8,224
2480,2023-03-01,thing Bakery Item,3,174
2481,2023-09-25,guess Pet who,8,152
2484,2023-11-22,guess Snack,2,168
2485,2023-02-18,drug Snack,8,536
2486,2023-04-29,owner Snack,5,430
2487,2023-08-26,her Cereal,7,1155
2489,2023-11-15,management Bakery Item,7,336
2491,2023-10-16,SlateBlue question Cleaner,2,230
2492,2023-02-20,budget Bakery Item,4,596
2493,2023-08-06,guess Pet who,9,864
2494,2023-07-21,civil Candy,2,128
2495,2023-08-16,they Pet turn,2,74
2497,2023-02-19,Turquoise of Drink,9,144
2498,2023-01-22,SaddleBrown according Drink,3,369
2499,2023-03-03,improve Beige Cream,10,390
2500,2023-10-19,your Pet forward,3,87
2501,2023-04-24,image LightSkyBlue Cream,5,495
